# Gnuplot File : velocities of 3 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 28 56 
0.725	-0.0227063 0 0.639253 0 1.22036 0	0 0 0.0189178 0 0 0	0.022782 0 0.639233 0 -1.22035 0	
0.73	-0.0200221 0 0.6329 0 1.24804 0	-0 -0 -6.49465e-05 -0 -0 -0	0.0201136 0 0.632889 0 -1.24804 0	
0.735	-0.0169882 0 0.620188 0 1.26346 0	-0 -0 -0.019047 -0 -0 -0	0.0170917 0 0.620186 0 -1.26347 0	
0.74	-0.0137288 0 0.601151 0 1.26633 0	-0 -0 -0.0378482 -0 -0 -0	0.0138403 0 0.601159 0 -1.26635 0	
0.745	-0.0103745 0 0.57589 0 1.25644 0	-0 -0 -0.0562898 -0 -0 -0	0.0104896 0 0.575909 0 -1.25646 0	
0.75	-0.00705701 0 0.544567 0 1.23361 0	-0 -0 -0.0741968 -0 -0 -0	0.00717121 0 0.544596 0 -1.23365 0	
0.755	-0.00390414 0 0.507418 0 1.19793 0	-0 -0 -0.091399 -0 -0 -0	0.00401304 0 0.507457 0 -1.19798 0	
0.76	-0.00103374 0 0.464732 0 1.14946 0	-0 -0 -0.107733 -0 -0 -0	0.00113316 0 0.464782 0 -1.14953 0	
0.765	0.00145079 0 0.416864 0 1.08848 0	-0 -0 -0.123044 -0 -0 -0	-0.00136461 0 0.416924 0 -1.08857 0	
0.77	0.00346521 0 0.364228 0 1.01541 0	-0 -0 -0.137186 -0 -0 -0	-0.00339535 0 0.364297 0 -1.01552 0	
0.775	0.00494832 0 0.307296 0 0.930865 0	-0 -0 -0.150024 -0 -0 -0	-0.00489717 0 0.307373 0 -0.930995 0	
0.78	0.00586469 0 0.246581 0 0.835522 0	-0 -0 -0.161438 -0 -0 -0	-0.00583379 0 0.246666 0 -0.835674 0	
0.785	0.00620664 0 0.182649 0 0.730267 0	-0 -0 -0.171319 -0 -0 -0	-0.00619658 0 0.182741 0 -0.730441 0	
0.79	0.00599523 0 0.116114 0 0.616223 0	-0 -0 -0.179572 -0 -0 -0	-0.0060056 0 0.116211 0 -0.616417 0	
0.795	0.00527893 0 0.0476007 0 0.494474 0	-0 -0 -0.186119 -0 -0 -0	-0.00530835 0 0.047701 0 -0.494684 0	
0.8	0.00413148 0 -0.0222331 0 0.366179 0	-0 -0 -0.190898 -0 -0 -0	-0.00417768 0 -0.0221301 0 -0.366403 0	
0.805	0.00264964 0 -0.0927069 0 0.232561 0	-0 -0 -0.193865 -0 -0 -0	-0.00270946 0 -0.0926026 0 -0.232794 0	
0.81	0.000949091 0 -0.163129 0 0.0953099 0	-0 -0 -0.194989 -0 -0 -0	-0.00101867 0 -0.163024 0 -0.0955476 0	
0.815	-0.000842153 0 -0.232759 0 -0.04475 0	-0 -0 -0.194262 -0 -0 -0	0.000767123 0 -0.232656 0 0.0445125 0	
0.82	-0.00258601 0 -0.30089 0 -0.185765 0	-0 -0 -0.191689 -0 -0 -0	0.00251038 0 -0.300788 0 0.185532 0	
0.825	-0.00415003 0 -0.367022 0 -0.327058 0	-0 -0 -0.187296 -0 -0 -0	0.00407827 0 -0.366923 0 0.326833 0	
0.83	-0.00539941 0 -0.430442 0 -0.467066 0	-0 -0 -0.181123 -0 -0 -0	0.00533657 0 -0.430346 0 0.466854 0	
0.835	-0.00620313 0 -0.490331 0 -0.603467 0	-0 -0 -0.17323 -0 -0 -0	0.00615385 0 -0.490238 0 0.603272 0	
0.84	-0.00645445 0 -0.546036 0 -0.734608 0	-0 -0 -0.163692 -0 -0 -0	0.00642252 0 -0.545948 0 0.734434 0	
0.845	-0.00607097 0 -0.596996 0 -0.859274 0	-0 -0 -0.152598 -0 -0 -0	0.00605976 0 -0.596914 0 0.859122 0	
0.85	-0.00499565 0 -0.642637 0 -0.976014 0	-0 -0 -0.140055 -0 -0 -0	0.00500758 0 -0.642561 0 0.975883 0	
0.855	-0.00320329 0 -0.682466 0 -1.08386 0	-0 -0 -0.126182 -0 -0 -0	0.00323969 0 -0.682396 0 1.08375 0	
0.86	-0.000699903 0 -0.716013 0 -1.1816 0	-0 -0 -0.111111 -0 -0 -0	0.000761112 0 -0.715951 0 1.1815 0	
0.865	0.00247467 0 -0.742879 0 -1.26831 0	-0 -0 -0.0949834 -0 -0 -0	-0.00238947 0 -0.742825 0 1.26823 0	
0.87	0.00624772 0 -0.762721 0 -1.34307 0	-0 -0 -0.077954 -0 -0 -0	-0.00614089 0 -0.762675 0 1.343 0	
0.875	0.0105165 0 -0.77527 0 -1.40522 0	-0 -0 -0.0601842 -0 -0 -0	-0.0103898 0 -0.775233 0 1.40516 0	
0.88	0.0151488 0 -0.780314 0 -1.454 0	-0 -0 -0.0418427 -0 -0 -0	-0.0150072 0 -0.780289 0 1.45394 0	
0.885	0.0199906 0 -0.777734 0 -1.48893 0	-0 -0 -0.0231037 -0 -0 -0	-0.0198389 0 -0.777721 0 1.48889 0	
0.89	0.0248694 0 -0.767474 0 -1.50951 0	-0 -0 -0.00414531 -0 -0 -0	-0.0247129 0 -0.767474 0 1.50948 0	
0.895	0.0296012 0 -0.749561 0 -1.5154 0	0 0 0.0148525 0 0 0	-0.0294459 0 -0.749575 0 1.51538 0	
0.9	0.0339967 0 -0.724097 0 -1.50634 0	0 0 0.0337092 0 0 0	-0.033849 0 -0.724126 0 1.50633 0	
0.905	0.0378701 0 -0.691269 0 -1.48226 0	0 0 0.0522457 0 0 0	-0.0377362 0 -0.691313 0 1.48227 0	
0.91	0.0410454 0 -0.651335 0 -1.44316 0	0 0 0.070286 0 0 0	-0.0409315 0 -0.651396 0 1.4432 0	
0.915	0.0433637 0 -0.604624 0 -1.38912 0	0 0 0.0876586 0 0 0	-0.0432755 0 -0.604701 0 1.38919 0	
0.92	0.0446917 0 -0.551554 0 -1.3206 0	0 0 0.104199 0 0 0	-0.0446342 0 -0.551647 0 1.32071 0	
0.925	0.0449258 0 -0.492592 0 -1.23799 0	0 0 0.119749 0 0 0	-0.0449023 0 -0.4927 0 1.23814 0	
0.93	0.0439973 0 -0.428282 0 -1.14203 0	0 0 0.134162 0 0 0	-0.0440123 0 -0.428404 0 1.14222 0	
0.935	0.041879 0 -0.359215 0 -1.0335 0	0 0 0.1473 0 0 0	-0.0419327 0 -0.359351 0 1.03375 0	
0.94	0.0385836 0 -0.286041 0 -0.913358 0	0 0 0.159039 0 0 0	-0.0386764 0 -0.286189 0 0.913649 0	
0.945	0.0341671 0 -0.20945 0 -0.782857 0	0 0 0.169268 0 0 0	-0.0342979 0 -0.209607 0 0.783194 0	
0.95	0.0287296 0 -0.130185 0 -0.643334 0	0 0 0.177888 0 0 0	-0.0288956 0 -0.130349 0 0.643711 0	
0.955	0.0224054 0 -0.0489805 0 -0.496132 0	0 0 0.18482 0 0 0	-0.0226023 0 -0.049151 0 0.496544 0	
0.96	0.0153639 0 0.0333809 0 -0.3426 0	0 0 0.189995 0 0 0	-0.0155862 0 0.0332065 0 0.343039 0	
0.965	0.00780767 0 0.116094 0 -0.184555 0	0 0 0.193366 0 0 0	-0.00804946 0 0.115917 0 0.185011 0	
